# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Sun Aug  2 21:14:37 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 8.90000 2.4935278893 2.5848439403    2.490  2.957  3.6027  1.240    7  0.000  0.367    17.70    11.43     8.06     6.04     4.94  4 -2.02e-09      0.00 6.754e-01 3.090e-01 1.675e-03 2.474e-03 6.081e-03 -1.000 1.557e-02 -2.623 1.593 -0.148 -1.653 -2.495 -3.198 -4.225 -4.967 -5.140
0.0152 0.01508 8.90000 2.4937567711 2.5848497979    2.490  2.995  3.5994  1.189    7  0.000  0.367    19.56    12.53     8.80     6.60     5.40  4 -2.41e-09      0.00 6.754e-01 3.090e-01 1.674e-03 2.475e-03 6.081e-03 -1.000 1.557e-02 -2.717 1.603 -0.183 -1.706 -2.562 -3.283 -4.327 -5.077 -5.256
0.0152 0.01508 8.90000 2.4939785004 2.5848554713    2.490  3.037  3.5956  1.132    7  0.000  0.367    21.89    13.91     9.72     7.30     5.97  4 -2.93e-09      0.00 6.754e-01 3.090e-01 1.673e-03 2.476e-03 6.081e-03 -1.000 1.557e-02 -2.823 1.610 -0.219 -1.759 -2.632 -3.378 -4.441 -5.202 -5.386
0.0152 0.01508 8.90000 2.4940688610 2.5848577831    2.489  3.069  3.5928  1.088    7  0.000  0.367    23.83    15.04    10.47     7.88     6.44  4 -3.39e-09      0.00 6.754e-01 3.090e-01 1.672e-03 2.477e-03 6.081e-03 -1.000 1.557e-02 -2.902 1.617 -0.244 -1.798 -2.684 -3.449 -4.527 -5.296 -5.485
0.0152 0.01508 8.90000 2.4941360950 2.5848595030    2.489  3.102  3.5897  1.042    7  0.000  0.366    26.07    16.34    11.34     8.54     6.99  4 -3.96e-09      0.00 6.754e-01 3.090e-01 1.672e-03 2.478e-03 6.081e-03 -1.000 1.559e-02 -2.986 1.627 -0.269 -1.838 -2.738 -3.523 -4.618 -5.395 -5.589
0.0152 0.01508 8.90000 2.4941987991 2.5848611070    2.489  3.137  3.5864  0.994    7  0.000  0.366    28.65    17.83    12.32     9.29     7.60  4 -4.62e-09      0.00 6.754e-01 3.090e-01 1.671e-03 2.479e-03 6.081e-03 -1.000 1.559e-02 -3.074 1.632 -0.291 -1.872 -2.787 -3.600 -4.713 -5.499 -5.698
0.0152 0.01508 8.90000 2.4942603111 2.5848626804    2.489  3.174  3.5830  0.944    7  0.000  0.366    31.62    19.53    13.44    10.15     8.31  4 -5.46e-09      0.00 6.754e-01 3.090e-01 1.671e-03 2.479e-03 6.081e-03 -1.000 1.559e-02 -3.165 1.643 -0.311 -1.905 -2.838 -3.680 -4.813 -5.608 -5.812
0.0152 0.01508 8.90000 2.4943201542 2.5848642110    2.488  3.210  3.5795  0.894    7  0.000  0.366    34.88    21.38    14.65    11.08     9.07  4 -6.39e-09      0.00 6.754e-01 3.090e-01 1.671e-03 2.479e-03 6.081e-03 -1.000 1.559e-02 -3.256 1.654 -0.328 -1.935 -2.886 -3.759 -4.913 -5.716 -5.925
0.0152 0.01508 8.90000 2.4943854809 2.5848658818    2.488  3.249  3.5757  0.840    7  0.000  0.366    38.74    23.55    16.07    12.17     9.97  4 -7.59e-09      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.352 1.660 -0.335 -1.950 -2.923 -3.841 -5.019 -5.831 -6.046
0.0152 0.01508 8.90000 2.4944572449 2.5848677171    2.488  3.288  3.5718  0.785    7  0.000  0.366    43.15    26.02    17.67    13.40    10.98  4 -9.05e-09      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.450 1.668 -0.341 -1.964 -2.961 -3.923 -5.127 -5.949 -6.170
0.0152 0.01508 8.90000 2.4945390224 2.5848698083    2.487  3.328  3.5677  0.729    7  0.000  0.366    48.19    28.81    19.48    14.80    12.12  3 -1.08e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.550 1.673 -0.339 -1.965 -2.989 -4.005 -5.239 -6.069 -6.297
0.0152 0.01508 8.90000 2.4945948124 2.5848712349    2.486  3.352  3.5652  0.694    7  0.000  0.366    51.51    30.64    20.66    15.71    12.87  3  -1.2e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.610 1.676 -0.332 -1.958 -3.000 -4.052 -5.306 -6.142 -6.374
0.0152 0.01508 8.90000 2.4946007729 2.5848713873    2.486  3.342  3.5663  0.709    7  0.000  0.366    50.05    29.84    20.14    15.31    12.54  3 -1.15e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.584 1.674 -0.336 -1.962 -2.996 -4.032 -5.277 -6.110 -6.341
0.0152 0.01508 8.90000 2.4946084023 2.5848715824    2.486  3.350  3.5655  0.698    7  0.000  0.366    51.20    30.47    20.55    15.62    12.80  3 -1.19e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.605 1.675 -0.334 -1.959 -3.000 -4.048 -5.300 -6.135 -6.367
0.0152 0.01508 8.90000 2.4946131706 2.5848717043    2.486  3.362  3.5642  0.681    7  0.000  0.366    52.92    31.41    21.16    16.09    13.18  3 -1.25e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.634 1.677 -0.329 -1.954 -3.004 -4.071 -5.333 -6.171 -6.405
0.0152 0.01508 8.90000 2.4946188927 2.5848718506    2.486  3.374  3.5627  0.662    7  0.000  0.366    54.87    32.48    21.84    16.62    13.62  3 -1.32e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.666 1.680 -0.323 -1.948 -3.008 -4.096 -5.369 -6.210 -6.446
0.0152 0.01508 8.90000 2.4946255684 2.5848720213    2.486  3.387  3.5614  0.644    7  0.000  0.366    56.82    33.54    22.52    17.15    14.05  3 -1.39e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.696 1.683 -0.317 -1.941 -3.012 -4.120 -5.404 -6.248 -6.486
0.0152 0.01508 8.90000 2.4946341515 2.5848722408    2.486  3.400  3.5598  0.625    7  0.000  0.366    59.03    34.74    23.30    17.74    14.54  3 -1.47e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.730 1.687 -0.310 -1.933 -3.015 -4.145 -5.442 -6.289 -6.529
0.0152 0.01508 8.90000 2.4946463108 2.5848725517    2.486  3.414  3.5582  0.604    7  0.000  0.366    61.50    36.08    24.15    18.41    15.09  3 -1.57e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.766 1.688 -0.296 -1.915 -3.012 -4.170 -5.482 -6.333 -6.576
0.0152 0.01508 8.90000 2.4946653843 2.5848730393    2.485  3.433  3.5560  0.577    7  0.000  0.366    64.87    37.90    25.31    19.31    15.83  3  -1.7e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.812 1.692 -0.276 -1.890 -3.007 -4.202 -5.535 -6.390 -6.637
0.0152 0.01508 8.90000 2.4946846962 2.5848735331    2.485  3.385  3.5618  0.648    7  0.000  0.366    56.46    33.34    22.40    17.05    13.97  3 -1.39e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.692 1.679 -0.324 -1.949 -3.016 -4.118 -5.398 -6.241 -6.479
0.0152 0.01508 8.90000 2.4946849346 2.5848735392    2.485  3.464  3.5523  0.530    7  0.000  0.366    71.05    41.22    27.43    20.94    17.17  3 -2.16e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.891 1.699 -0.239 -1.845 -2.997 -4.255 -5.625 -6.487 -6.740
0.0152 0.01508 8.90000 2.4946851730 2.5848735453    2.485  3.475  3.5510  0.515    7  0.000  0.366    73.25    42.40    28.17    21.52    17.65  3 -2.41e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.916 1.703 -0.225 -1.827 -2.992 -4.271 -5.654 -6.519 -6.774
0.0152 0.01508 8.90000 2.4946854115 2.5848735514    2.485  3.470  3.5515  0.521    7  0.000  0.366    72.33    41.91    27.86    21.28    17.45  3  -2.3e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.906 1.702 -0.230 -1.834 -2.993 -4.264 -5.642 -6.506 -6.760
0.0152 0.01508 8.90000 2.4946856499 2.5848735575    2.485  3.440  3.5554  0.567    7  0.000  0.366    66.10    38.57    25.74    19.63    16.10  3 -1.77e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.829 1.691 -0.272 -1.885 -3.009 -4.214 -5.554 -6.410 -6.658
0.0152 0.01508 8.90000 2.4946858883 2.5848735636    2.485  3.429  3.5567  0.583    7  0.000  0.366    64.07    37.47    25.04    19.09    15.65  3 -1.68e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.803 1.688 -0.286 -1.902 -3.013 -4.197 -5.524 -6.377 -6.623
0.0152 0.01508 8.90000 2.4946861267 2.5848735697    2.485  3.435  3.5560  0.574    7  0.000  0.366    65.16    38.06    25.41    19.38    15.89  3 -1.72e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.817 1.689 -0.279 -1.894 -3.011 -4.207 -5.540 -6.395 -6.642
0.0152 0.01508 8.90000 2.4946863651 2.5848735758    2.485  3.441  3.5552  0.565    7  0.000  0.366    66.43    38.74    25.85    19.72    16.17  3 -1.77e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.834 1.691 -0.270 -1.883 -3.008 -4.217 -5.559 -6.416 -6.664
0.0152 0.01508 8.90000 2.4946868420 2.5848735880    2.485  3.429  3.5568  0.584    7  0.000  0.366    63.96    37.41    25.00    19.06    15.63  3 -1.67e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.801 1.688 -0.287 -1.903 -3.014 -4.196 -5.522 -6.375 -6.621
0.0152 0.01508 8.90000 2.4946870804 2.5848735941    2.485  3.420  3.5578  0.597    7  0.000  0.366    62.37    36.55    24.45    18.64    15.28  3 -1.62e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.779 1.686 -0.296 -1.915 -3.016 -4.181 -5.497 -6.348 -6.592
0.0152 0.01508 8.90000 2.4946880341 2.5848736184    2.485  3.409  3.5591  0.613    7  0.000  0.366    60.39    35.48    23.77    18.11    14.84  3 -1.54e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.751 1.684 -0.308 -1.931 -3.019 -4.162 -5.465 -6.314 -6.556
0.0152 0.01508 8.90000 2.4946892262 2.5848736489    2.485  3.397  3.5605  0.631    7  0.000  0.366    58.35    34.37    23.06    17.56    14.39  3 -1.47e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.721 1.681 -0.319 -1.943 -3.020 -4.140 -5.431 -6.277 -6.516
0.0152 0.01508 8.90000 2.4946908951 2.5848736916    2.485  3.384  3.5619  0.648    7  0.000  0.366    56.38    33.30    22.37    17.03    13.96  3 -1.39e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.691 1.678 -0.324 -1.949 -3.016 -4.117 -5.397 -6.240 -6.477
0.0152 0.01508 8.90000 2.4946925640 2.5848737343    2.485  3.374  3.5630  0.664    7  0.000  0.366    54.69    32.38    21.78    16.57    13.58  3 -1.33e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.664 1.677 -0.328 -1.953 -3.012 -4.096 -5.367 -6.207 -6.442
0.0152 0.01508 8.90000 2.4946944714 2.5848737830    2.485  3.363  3.5642  0.679    7  0.000  0.366    53.05    31.48    21.20    16.12    13.21  3 -1.26e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.637 1.675 -0.332 -1.958 -3.007 -4.074 -5.336 -6.174 -6.407
0.0152 0.01508 8.90000 2.4946978092 2.5848738684    2.485  3.345  3.5661  0.704    7  0.000  0.366    50.51    30.09    20.30    15.43    12.64  3 -1.17e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.593 1.672 -0.339 -1.965 -3.001 -4.040 -5.287 -6.121 -6.351
0.0152 0.01508 8.90000 2.4947061539 2.5848740817    2.485  3.335  3.5672  0.719    7  0.000  0.366    49.12    29.32    19.81    15.05    12.33  3 -1.13e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.568 1.670 -0.343 -1.969 -2.997 -4.021 -5.259 -6.090 -6.319
0.0152 0.01508 8.90000 2.4947111607 2.5848742097    2.485  3.356  3.5649  0.689    7  0.000  0.366    52.09    30.96    20.86    15.86    13.00  3 -1.23e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.621 1.674 -0.335 -1.960 -3.005 -4.062 -5.318 -6.154 -6.387
0.0152 0.01508 8.90000 2.4947152138 2.5848743134    2.485  3.372  3.5632  0.667    7  0.000  0.366    54.40    32.22    21.68    16.49    13.51  3 -1.31e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.659 1.677 -0.328 -1.953 -3.010 -4.091 -5.361 -6.201 -6.436
0.0152 0.01508 8.90000 2.4947206974 2.5848744536    2.485  3.341  3.5660  0.709    7  0.000  0.366    50.09    29.86    20.16    15.32    12.55  3 -1.14e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.582 1.682 -0.326 -1.950 -2.987 -4.028 -5.276 -6.109 -6.340
0.0152 0.01508 8.90000 2.4947280884 2.5848746425    2.485  3.394  3.5605  0.633    7  0.000  0.366    58.07    34.22    22.96    17.49    14.33  3 -1.45e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.715 1.685 -0.313 -1.937 -3.014 -4.134 -5.425 -6.271 -6.510
0.0152 0.01508 8.90000 2.4947369099 2.5848748681    2.485  3.435  3.5561  0.575    7  0.000  0.366    65.13    38.05    25.40    19.38    15.88  3 -1.72e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.817 1.688 -0.281 -1.896 -3.013 -4.207 -5.540 -6.395 -6.642
0.0152 0.01508 8.90000 2.4947497845 2.5848751972    2.484  3.474  3.5518  0.519    7  0.000  0.366    72.69    42.10    27.98    21.38    17.53  3 -2.04e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.914 1.692 -0.245 -1.850 -3.008 -4.274 -5.650 -6.513 -6.767
0.0152 0.01508 8.90000 2.4947574139 2.5848753923    2.484  3.478  3.5513  0.513    7  0.000  0.366    73.53    42.55    28.27    21.60    17.71  3 -2.07e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.924 1.692 -0.242 -1.846 -3.008 -4.282 -5.662 -6.526 -6.780
0.0152 0.01508 8.90000 2.4947576523 2.5848753984    2.484  3.469  3.5524  0.526    7  0.000  0.366    71.62    41.53    27.62    21.09    17.30  3 -1.99e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.901 1.691 -0.251 -1.858 -3.010 -4.266 -5.635 -6.497 -6.750
0.0152 0.01508 8.90000 2.4947578907 2.5848754045    2.484  3.426  3.5570  0.587    7  0.000  0.366    63.54    37.18    24.85    18.95    15.53  3 -1.66e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.795 1.688 -0.287 -1.904 -3.013 -4.191 -5.515 -6.368 -6.613
0.0152 0.01508 8.90000 2.4947581291 2.5848754106    2.484  3.450  3.5545  0.554    7  0.000  0.366    67.88    39.52    26.35    20.11    16.48  3 -1.84e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.854 1.689 -0.268 -1.880 -3.012 -4.233 -5.582 -6.439 -6.689
0.0152 0.01508 8.90000 2.4947583675 2.5848754167    2.484  3.472  3.5519  0.521    7  0.000  0.366    72.40    41.94    27.88    21.30    17.46  3 -2.03e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.911 1.691 -0.247 -1.853 -3.009 -4.272 -5.646 -6.509 -6.763
0.0152 0.01508 8.90000 2.4947586060 2.5848754227    2.484  3.477  3.5514  0.514    7  0.000  0.366    73.41    42.49    28.23    21.57    17.68  3 -2.07e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.923 1.692 -0.242 -1.846 -3.008 -4.281 -5.660 -6.524 -6.778
0.0152 0.01508 8.90000 2.4947590828 2.5848754349    2.484  3.465  3.5528  0.532    7  0.000  0.366    70.83    41.11    27.35    20.89    17.13  3 -1.96e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.892 1.690 -0.255 -1.862 -3.010 -4.259 -5.624 -6.485 -6.738
0.0152 0.01508 8.90000 2.4947593212 2.5848754410    2.484  3.455  3.5539  0.546    7  0.000  0.366    68.86    40.05    26.68    20.36    16.70  3 -1.87e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.867 1.689 -0.264 -1.874 -3.011 -4.242 -5.596 -6.455 -6.705
0.0152 0.01508 8.90000 2.4947595596 2.5848754471    2.484  3.445  3.5549  0.560    7  0.000  0.366    67.07    39.09    26.07    19.89    16.31  3  -1.8e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.843 1.689 -0.272 -1.885 -3.012 -4.225 -5.570 -6.426 -6.675
0.0152 0.01508 8.90000 2.4947602749 2.5848754654    2.484  3.435  3.5560  0.574    7  0.000  0.366    65.17    38.06    25.42    19.39    15.89  3 -1.72e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.818 1.688 -0.280 -1.895 -3.013 -4.207 -5.541 -6.395 -6.642
0.0152 0.01508 8.90000 2.4947640896 2.5848755629    2.484  3.441  3.5554  0.566    7  0.000  0.366    66.21    38.62    25.77    19.66    16.12  3 -1.76e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.832 1.689 -0.276 -1.889 -3.012 -4.217 -5.557 -6.412 -6.660
0.0152 0.01508 8.90000 2.4947667122 2.5848756300    2.484  3.453  3.5541  0.549    7  0.000  0.366    68.48    39.85    26.55    20.27    16.61  3 -1.87e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.862 1.689 -0.266 -1.877 -3.012 -4.238 -5.591 -6.449 -6.699
0.0152 0.01508 8.90000 2.4947693348 2.5848756970    2.484  3.467  3.5526  0.529    7  0.000  0.366    71.20    41.31    27.48    20.98    17.21  3 -1.97e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.896 1.690 -0.254 -1.861 -3.011 -4.263 -5.630 -6.491 -6.744
0.0152 0.01508 8.90000 2.4947724342 2.5848757763    2.484  3.479  3.5512  0.511    7  0.000  0.366    73.78    42.68    28.35    21.66    17.76  3 -2.08e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.928 1.691 -0.242 -1.846 -3.009 -4.284 -5.665 -6.529 -6.784
0.0152 0.01508 8.90000 2.4947757721 2.5848758616    2.484  3.492  3.5498  0.492    7  0.000  0.366    76.53    44.15    29.28    22.38    18.36  3 -2.21e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.960 1.694 -0.227 -1.827 -3.004 -4.306 -5.702 -6.569 -6.826
0.0152 0.01508 8.90000 2.4947805405 2.5848759835    2.484  3.522  3.5464  0.449    7  0.000  0.366    83.27    47.72    31.54    24.14    19.80  3 -2.51e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -4.034 1.696 -0.178 -1.765 -2.985 -4.347 -5.787 -6.659 -6.923
0.0152 0.01508 8.90000 2.4947862625 2.5848761298    2.484  3.401  3.5595  0.622    7  0.000  0.366    59.30    34.89    23.39    17.82    14.60  3 -1.48e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.731 1.691 -0.301 -1.923 -3.008 -4.145 -5.444 -6.292 -6.533
0.0152 0.01508 8.90000 2.4947934151 2.5848763127    2.483  3.383  3.5612  0.647    7  0.000  0.366    56.55    33.39    22.43    17.08    13.99  3 -1.37e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.688 1.691 -0.307 -1.930 -3.001 -4.111 -5.396 -6.240 -6.479
0.0152 0.01508 8.90000 2.4948043823 2.5848765930    2.483  3.397  3.5598  0.627    7  0.579  0.366    58.74    34.59    23.19    17.67    14.48  3 -1.48e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.722 1.693 -0.301 -1.923 -3.005 -4.137 -5.434 -6.281 -6.522
0.0152 0.01508 8.90000 2.4948225021 2.5848770563    2.483  3.491  3.5497  0.493    7  0.557  0.366    76.44    44.10    29.25    22.36    18.34  3 -2.35e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -3.957 1.697 -0.221 -1.820 -2.999 -4.302 -5.699 -6.566 -6.824
0.0152 0.01508 8.90000 2.4948496819 2.5848777511    2.482  3.560  3.5418  0.392    7  0.555  0.366    93.07    52.88    34.79    26.67    21.88  3 -3.28e-08      0.00 6.754e-01 3.090e-01 1.671e-03 2.480e-03 6.081e-03 -1.000 1.559e-02 -4.130 1.704 -0.102 -1.669 -2.948 -4.398 -5.898 -6.778 -7.049
0.0152 0.01508 8.90000 2.4948508739 2.5848777816    2.482  3.560  3.5418  0.392    8  0.555  0.387    93.07    52.89    34.79    26.67    21.88  3 -2.95e-08      0.00 6.754e-01 3.092e-01 1.770e-03 2.481e-03 6.102e-03 -1.000 1.538e-02 -4.130 1.704 -0.102 -1.669 -2.948 -4.398 -5.898 -6.778 -7.049
0.0152 0.01508 8.90000 2.4948520660 2.5848778121    2.482  3.380  3.5736  0.699    8  0.555  0.387    51.00    30.36    20.48    15.57    12.76  3 -1.39e-08      0.00 6.754e-01 3.092e-01 1.770e-03 2.481e-03 6.102e-03 -1.000 1.538e-02 -3.680 1.477 -0.586 -2.230 -3.222 -4.161 -5.355 -6.167 -6.389
0.0152 0.01508 8.90000 2.4948520660 2.5848778121    2.482  3.363  3.5754  0.723    8  0.555  0.387    48.68    29.09    19.66    14.93    12.23  3 -1.29e-08      0.00 6.754e-01 3.092e-01 1.770e-03 2.481e-03 6.102e-03 -1.000 1.538e-02 -3.638 1.472 -0.586 -2.227 -3.207 -4.127 -5.309 -6.116 -6.336
0.0152 0.01508 8.90000 2.4948542118 2.5848778669    2.482  3.170  3.5962  1.000    8  0.555  0.387    28.31    17.64    12.19     9.20     7.52  4 -5.46e-09      0.00 6.754e-01 3.092e-01 1.770e-03 2.481e-03 6.102e-03 -1.000 1.538e-02 -3.155 1.353 -0.536 -2.098 -2.972 -3.712 -4.776 -5.529 -5.716
0.0152 0.01508 8.90000 2.4948575497 2.5848779522    2.481  3.104  3.6032  1.093    8  0.555  0.387    23.58    14.90    10.38     7.81     6.39  4 -4.05e-09      0.00 6.754e-01 3.092e-01 1.770e-03 2.481e-03 6.102e-03 -1.000 1.538e-02 -2.991 1.306 -0.499 -2.026 -2.869 -3.569 -4.597 -5.330 -5.507
0.0152 0.01508 8.90000 2.4948623180 2.5848780741    2.481  3.160  3.5971  1.013    8  0.555  0.387    27.56    17.21    11.91     8.98     7.35  4 -5.22e-09      0.00 6.754e-01 3.092e-01 1.770e-03 2.481e-03 6.102e-03 -1.000 1.538e-02 -3.130 1.350 -0.528 -2.086 -2.956 -3.690 -4.749 -5.499 -5.684
0.0152 0.01508 8.90000 2.4948685169 2.5848782326    2.481  3.290  3.5829  0.827    8  0.555  0.387    39.73    24.11    16.43    12.45    10.20  4 -9.34e-09      0.00 6.754e-01 3.092e-01 1.770e-03 2.481e-03 6.102e-03 -1.000 1.538e-02 -3.454 1.446 -0.571 -2.190 -3.129 -3.970 -5.106 -5.895 -6.102
0.0152 0.01508 8.90000 2.4948763847 2.5848784337    2.481  3.425  3.5682  0.632    8  0.555  0.387    58.13    34.26    22.98    17.50    14.35  3 -1.69e-08      0.00 6.754e-01 3.092e-01 1.770e-03 2.481e-03 6.102e-03 -1.000 1.538e-02 -3.792 1.500 -0.568 -2.218 -3.244 -4.250 -5.482 -6.307 -6.537
0.0152 0.01508 8.90000 2.4948859215 2.5848786775    2.481  3.523  3.5573  0.491    8  0.556  0.387    76.70    44.24    29.34    22.43    18.39  3 -2.58e-08      0.00 6.754e-01 3.092e-01 1.770e-03 2.481e-03 6.102e-03 -1.000 1.538e-02 -4.038 1.518 -0.514 -2.157 -3.268 -4.437 -5.759 -6.606 -6.854
